epoch,train_loss(total),test_loss(average),test_accuracy(average),grad_norm_per_epoch
51,0.5237349901219894,1.2127917253971099,0.6856,0.0005554222734645009
52,0.5104650739451935,1.177783141732216,0.6989,0.0005255864234641194
53,0.49615971461452285,1.1440015417337417,0.7054,0.000531704630702734
54,0.48103637967644064,1.1116688913106918,0.7144,0.0005177803686819971
55,0.46790595404033003,1.080583164691925,0.7225,0.00050309335347265
56,0.4549200564365962,1.0510328638553619,0.7286,0.0004953716997988522
57,0.44238773014011057,1.0227046948671341,0.7333,0.000485936994664371
58,0.43149965590444106,0.9956622725725174,0.7399,0.00048301424249075353
59,0.42059378364476663,0.9706644099950791,0.7439,0.00047028434346430004
60,0.4089745495083003,0.9459313237667084,0.7484,0.0004631364718079567
61,0.39759178575256776,0.9235414737462997,0.7515,0.0004464585508685559
62,0.38926243756351797,0.9016112852096557,0.7568,0.00043555517913773656
63,0.37880156715882235,0.8810915896296501,0.7624,0.0004331375821493566
64,0.3713006445945337,0.8610900750756264,0.7683,0.0004362782055977732
65,0.3647732184878711,0.84263517588377,0.7737,0.00042070442577823997
66,0.3566295328582155,0.8249739038944245,0.7793,0.00039967408520169556
67,0.34863760264526156,0.8081589582562446,0.785,0.0004141173558309674
68,0.34150489002209283,0.7916537860035896,0.7902,0.0003840949502773583
69,0.3363826761728731,0.7764663970470429,0.7959,0.0003861835866700858
70,0.3305014531802514,0.762646272778511,0.7981,0.000361662358045578
71,0.3224208724909815,0.7488841819763183,0.8016,0.00036486482713371515
72,0.3177325340180561,0.736177628338337,0.8035,0.000348067405866459
73,0.3126947765463385,0.7230737426877022,0.8079,0.00034716297523118556
74,0.3068066494988984,0.7113466688990593,0.8116,0.00037073050043545663
75,0.30248573807806806,0.699336696267128,0.8164,0.0003417255647946149
76,0.29707543808838416,0.6896242794394493,0.8166,0.000333572446834296
77,0.29441414908345404,0.6778415355086327,0.8224,0.0003762780106626451
78,0.2872675910977454,0.6673382940888405,0.8254,0.00031370631768368185
79,0.28620453146768027,0.6579991644620895,0.8273,0.0003057761350646615
80,0.28104831021407556,0.648610588312149,0.8292,0.00036590543459169567
81,0.2763363751101083,0.6388567918539048,0.8324,0.00032768334494903684
82,0.27298048344151726,0.63087706387043,0.8335,0.0003329363535158336
83,0.2704124194409313,0.6225350640714169,0.836,0.0002943248546216637
84,0.2668621872776541,0.6143666473031044,0.8386,0.000290984840830788
85,0.2603189629213563,0.6058907642960548,0.8408,0.00030351965688169
86,0.2591697320598981,0.5989653502404689,0.8412,0.00030096108093857765
87,0.25647761313052014,0.5909575103223323,0.8445,0.0003219571663066745
88,0.25232976141931684,0.5853066144883633,0.8449,0.00028672663029283285
89,0.24840215259584889,0.5783801767230033,0.846,0.00025454943533986807
90,0.24868265057689157,0.5718639835715293,0.8477,0.000281547661870718
91,0.24555015788766846,0.5656616614758968,0.8491,0.0002667451626621187
92,0.24294688475543055,0.5600356967747211,0.8503,0.00032935405033640563
93,0.24163606769308962,0.5540950173139572,0.8519,0.0003716131905093789
94,0.23472167506557087,0.5484434351325035,0.8535,0.00026233287644572556
95,0.23399119837016896,0.5427006018161774,0.8544,0.00029628071933984756
96,0.2334598553977136,0.5381512048840523,0.8552,0.00023993695504032075
97,0.23297246500592808,0.5330167385935783,0.856,0.00026003929087892175
98,0.2280764888072836,0.5273115681111813,0.8577,0.00028599906363524497
99,0.22615121709632463,0.5227516400814056,0.8595,0.00028145042597316206
100,0.22558219030756374,0.5184746327996254,0.8598,0.00025880150496959686
101,0.22255817402539582,0.514012161642313,0.8611,0.00028774779639206827
102,0.22118837964431992,0.5095940263569355,0.8615,0.00023145739396568388
103,0.22074554931243945,0.5048204565048218,0.8634,0.0002703240606933832
104,0.21602797460067888,0.5017087745666504,0.8633,0.0002635293058119714
105,0.21549887794615893,0.4975370454788208,0.8649,0.00025216033100150526
106,0.2164958979099475,0.49379240453243256,0.8649,0.0002191883249906823
107,0.21151054351879606,0.48918891727924346,0.8661,0.00023186458565760404
108,0.21101604113034134,0.485778326690197,0.8668,0.0002543011214584112
109,0.2091333504830455,0.4822477853298187,0.8679,0.0003022824239451438
110,0.20711387311718588,0.47887438036501406,0.8685,0.0002472861669957638
111,0.20618476847122455,0.47508555740118025,0.8696,0.00025291135534644127
112,0.2036120548587421,0.47172429993748666,0.8703,0.000253649108344689
113,0.20327880834068718,0.4690046580135822,0.8709,0.0002353204326936975
114,0.20254612315831513,0.46567121617496016,0.8715,0.00025392789393663406
115,0.20200752190731722,0.462660801038146,0.8723,0.0002192419342463836
116,0.20161026128535642,0.45952269338071344,0.8729,0.00026256628916598856
117,0.20161511562764645,0.45646365493535995,0.8733,0.00026971602346748114
118,0.19877352209055218,0.4539652834832668,0.8735,0.0002175844565499574
119,0.1956797437421207,0.45099246546626093,0.8745,0.00019584210531320423
120,0.19655317858118435,0.44846006520092485,0.8752,0.00022997253108769655
121,0.19341231442602544,0.44576800875365735,0.8767,0.0002534860686864704
122,0.19333999876960598,0.44251465797424316,0.8759,0.0002344402892049402
123,0.19238431575097914,0.4410131398588419,0.8772,0.00021146844665054232
124,0.19166867916697058,0.4386816879361868,0.8772,0.0002266704832436517
125,0.19155239638198038,0.4356543046981096,0.8777,0.0002289791445946321
126,0.18981192720218978,0.43340704306960104,0.8788,0.0002634539268910885
127,0.18721563600260635,0.4315831928700209,0.8787,0.00023604638408869505
128,0.18620628863573074,0.4297793906182051,0.8793,0.00027393439086154103
129,0.18664537819808927,0.427353762537241,0.8798,0.00020807897089980543
130,0.18472067430486966,0.42477151870727536,0.8807,0.00021829988691024482
131,0.1867414084423719,0.4229539043456316,0.8807,0.0002448958402965218
132,0.1834650227543095,0.4206361874192953,0.8814,0.00023195640824269503
133,0.18104016552839813,0.4186148655414581,0.8816,0.00020007499551866204
134,0.18118614806183453,0.4175359961390495,0.8817,0.0002517925458960235
135,0.18279219800927515,0.41505745783448217,0.8825,0.00030017393874004483
136,0.17889638614423317,0.41381884112954137,0.883,0.0002765207609627396
137,0.1801049498648479,0.41187758624553683,0.8833,0.0002416690840618685
138,0.18019273767954316,0.4095132164657116,0.8835,0.0002765001845546067
139,0.17825564748511233,0.4079124873876572,0.8838,0.00019882603373844177
140,0.1796055137789969,0.406359204351902,0.8839,0.0002095748350257054
141,0.17652515829380216,0.4042361371964216,0.8848,0.00025004707276821136
142,0.17740290859264546,0.4030945572257042,0.8849,0.0002399587829131633
143,0.17543746948499103,0.4007848868519068,0.8848,0.00021210940030869097
144,0.17431460295257897,0.39905570771545174,0.8849,0.00020725029753521085
145,0.1748638352828807,0.397584410905838,0.8852,0.0002727953251451254
146,0.17472598435164527,0.3961445443704724,0.8859,0.0002461324038449675
147,0.17264742500566202,0.3940226923674345,0.8866,0.00023738773597870022
148,0.17296881874188266,0.3928167662024498,0.8869,0.0002594842226244509
149,0.1700986974776305,0.39165807887911797,0.8873,0.00022029370302334428
150,0.1687309966454732,0.3900900566577911,0.8879,0.0001965553965419531
151,0.16915741540363122,0.38899165242910383,0.8884,0.0001971216988749802
152,0.1682970641694706,0.3870215658098459,0.8892,0.00026629032799974084
153,0.16744745073133502,0.3864564281329513,0.8889,0.00025739538250491023
154,0.16807259378376707,0.3848317204043269,0.8892,0.00024978467263281345
155,0.16807761130019508,0.382901260741055,0.89,0.00023518835951108485
156,0.16808348913388005,0.38155072800815104,0.8906,0.00028520720661617815
157,0.16546154613124914,0.3805109312385321,0.8911,0.00022838810400571674
158,0.1681763781074049,0.3794898259267211,0.8912,0.0002401119127171114
159,0.1654236167990442,0.3785935031622648,0.8911,0.00023535671061836183
160,0.165568793256735,0.3775395045429468,0.8915,0.00023195473477244377
161,0.1632428982070294,0.3758177374303341,0.8923,0.00022259860998019576
162,0.16420937005173544,0.37437266018241644,0.8928,0.00030025813612155616
163,0.16401110216975212,0.3730756070837378,0.8935,0.00020863449026364833
164,0.16440412411787386,0.3722239791229367,0.8933,0.00017084160936065018
165,0.16188456230507842,0.37118016958236694,0.894,0.0002243047347292304
166,0.1650340686198966,0.36991586051881314,0.894,0.00022999037173576653
167,0.16359873559197474,0.3692806173115969,0.8939,0.00020732208213303238
168,0.16004425576277848,0.36805217806249857,0.8942,0.00020909281738568097
169,0.160739044562496,0.36645052280277013,0.8944,0.00023763449280522764
170,0.1604300655488824,0.36587772838771343,0.8944,0.000205535558052361
171,0.15826084570766524,0.36502373300492763,0.8943,0.00022261380217969418
172,0.16051060724040045,0.3639002228155732,0.8943,0.00018630456179380417
173,0.15917496055621524,0.3627209526672959,0.8949,0.00019671133486554027
174,0.1602960984896997,0.361574096865952,0.896,0.00021078823192510754
175,0.15897875359474584,0.3603047808632255,0.8953,0.00023265043273568153
176,0.15542602757441587,0.3598140509426594,0.8956,0.00019312997756060213
177,0.1536816608096505,0.3585208325460553,0.8959,0.0002181335148634389
178,0.15708237915331946,0.35742498870939016,0.8963,0.00016619589587207884
179,0.15511315142543153,0.35699175018817186,0.896,0.00027242040960118175
180,0.15573709390672116,0.35646649431437255,0.8963,0.00024772819597274065
181,0.1557988677623457,0.35511547181755304,0.8961,0.000270358519628644
182,0.15472424733613072,0.3539697705581784,0.8968,0.0002529151097405702
183,0.15579746191486202,0.3529164997860789,0.8968,0.0002137217961717397
184,0.1534875974637167,0.3521651943027973,0.8971,0.0002978142292704433
185,0.15570452509062557,0.35087884083390236,0.8981,0.00021546997595578432
186,0.15385702483612915,0.350404399484396,0.8977,0.00021041397121734917
187,0.15301714978855233,0.35012600988149645,0.8975,0.00020612002117559314
188,0.15406505474499588,0.34938017062842847,0.8982,0.0002031924668699503
189,0.15229820440812358,0.3485137866064906,0.8986,0.0002463600831106305
190,0.15428805335200038,0.3466544453799725,0.8994,0.0002443252014927566
191,0.1515749434715715,0.34591647911816836,0.8996,0.00020159408450126648
192,0.15017853192342767,0.3457477504014969,0.8991,0.0002131908549927175
193,0.14816718856836186,0.3444645186141133,0.8999,0.0002178790746256709
194,0.15165595771295243,0.34383672673255206,0.9004,0.00022265416919253767
195,0.1526793459879941,0.3431642298400402,0.9004,0.0002264611393911764
196,0.15182812560092787,0.34260610476136205,0.9003,0.00024517971905879676
197,0.1493860253710942,0.34188629932701586,0.9005,0.0002540444547776133
198,0.15081538109044576,0.3406159104034305,0.901,0.0002277818857692182
199,0.148829594607754,0.3396151466295123,0.9007,0.00016886985395103693
200,0.14857959471129137,0.33920731985941527,0.9014,0.0002300679188920185
201,0.14888419397175312,0.3383692120946944,0.9016,0.0002779508358798921
202,0.14753589337563205,0.3379077736660838,0.9012,0.00020017220231238753
203,0.1492571632923751,0.3372511240839958,0.902,0.00018394988728687167
204,0.1485613446425775,0.3366310000605881,0.9015,0.00015360554971266538
205,0.14755709758349533,0.33587510615587235,0.9021,0.0002788064884953201
206,0.14586774606643052,0.3350845816545188,0.9023,0.00018624035874381661
207,0.1491625446119699,0.3345157019793987,0.9021,0.00019340161816217005
208,0.1485892460071321,0.3336582198739052,0.9026,0.00017740525072440505
209,0.14459927706047893,0.3328492766991258,0.9025,0.00023600304848514497
210,0.14693052970386786,0.3319405129365623,0.9028,0.00021063095482531935
211,0.14625592417372713,0.3316752297244966,0.9032,0.00018594539142213762
212,0.14833543144551845,0.3308390144072473,0.9036,0.00023117786622606218
213,0.14580771270818238,0.33070544581860306,0.9035,0.00022330714273266494
214,0.1430867030124726,0.3291493709385395,0.9038,0.00019050588889513165
215,0.14516809049608378,0.32877474058419465,0.9036,0.00022526968677993864
216,0.14075715025758434,0.328083079289645,0.9038,0.00021157003357075155
217,0.14386971222622127,0.32784923795610665,0.904,0.0002149334759451449
218,0.14637312496980204,0.3267944330349565,0.9052,0.00024832304916344583
219,0.13994260517687634,0.3263676390424371,0.9052,0.0002289858239237219
220,0.14380632067934193,0.3257781403139234,0.9052,0.00028027527150698006
221,0.14242165686626887,0.3254653050005436,0.9048,0.00024050225329119712
222,0.14333600884881512,0.3242466676980257,0.9055,0.0001584712153999135
223,0.1421838062012504,0.3236634484119713,0.9057,0.00021756319620180875
224,0.1412395512813638,0.3230563368462026,0.9057,0.00018720778462011367
225,0.14176221329975744,0.3224649395048618,0.906,0.0002087798056891188
226,0.14269201540998344,0.3218384401872754,0.9059,0.00019566796254366636
